id;recvtime;fiwareservicepath;entitytype;entityid;laeq;laeq_d;laeq_den;laeq_e;laeq_n;dateobserved
1068;2022-05-29T00:00:08+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.5;64.9;70.2;64.6;63.8;2022-05-28
1074;2022-06-04T00:01:22+00:00;/sonometros;NoiseLevelObserved;T248655-daily;68.2;70.1;70.6;65.6;61.3;2022-06-03
1076;2022-06-06T00:00:27+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.1;64.6;69.8;64.2;63.3;2022-06-05
1077;2022-06-07T00:01:30+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.6;67.4;67.8;63.7;58.2;2022-06-06
1078;2022-06-08T00:00:32+00:00;/sonometros;NoiseLevelObserved;T248655-daily;67.3;69.3;69.0;64.1;58.4;2022-06-07
1085;2022-06-15T00:00:52+00:00;/sonometros;NoiseLevelObserved;T248655-daily;64.6;66.3;67.0;64.3;57.4;2022-06-14
1092;2022-06-22T00:00:10+00:00;/sonometros;NoiseLevelObserved;T248655-daily;69.4;71.5;70.6;64.6;58.6;2022-06-21
1093;2022-06-23T00:00:12+00:00;/sonometros;NoiseLevelObserved;T248655-daily;68.5;70.5;69.7;64.0;58.2;2022-06-22
1094;2022-06-24T00:00:15+00:00;/sonometros;NoiseLevelObserved;T248655-daily;67.2;69.2;69.0;63.9;58.8;2022-06-23
1098;2022-06-28T00:00:26+00:00;/sonometros;NoiseLevelObserved;T248655-daily;69.4;71.5;71.1;63.7;60.8;2022-06-27
1101;2022-07-01T00:00:35+00:00;/sonometros;NoiseLevelObserved;T248655-daily;68.3;70.2;70.0;66.5;59.2;2022-06-30
1106;2022-07-06T00:00:45+00:00;/sonometros;NoiseLevelObserved;T248655-daily;65.0;66.5;67.8;65.5;58.7;2022-07-05
