Codigo;Decibelios medidos;Fecha/Hora medicion
BI-RUI-P011;63.4;2023-11-30 22:30:52.73
BI-RUI-P008;71.7;2023-11-30 22:31:49.473
BI-RUI-C006;68.965;2023-11-30 22:32:37.12
BI-RUI-020;67.90;2023-11-30 22:33:00.013
BI-RUI-010;61.486;2023-11-30 22:33:12.17
BI-RUI-BR8;61.00;2023-11-30 22:33:27.627
BI-RUI-BR2;62.982;2023-11-30 22:34:37.793
BI-RUI-P012;68.2;2023-11-30 22:35:16.39
BI-RUI-011;56.919;2023-11-30 22:35:28.753
BI-RUI-C005;64.30;2023-11-30 22:37:14.093
BI-RUI-008;63.728;2023-11-30 22:37:16.8
BI-RUI-BR5;67.866;2023-11-30 22:37:16.86
BI-RUI-P014;67.8;2023-11-30 22:37:27.41
BI-RUI-BR11;65.270;2023-11-30 22:37:35.77
BI-RUI-BR6;57.635;2023-11-30 22:38:10.18
BI-RUI-P013;68.6;2023-11-30 22:39:38.303
BI-RUI-P005;68.2;2023-11-30 22:41:27.24
BI-RUI-C010;59.841;2023-11-30 22:42:02.383
BI-RUI-BR7;63.391;2023-11-30 22:42:13.543
BI-RUI-C003;55.371;2023-11-30 22:42:46.36
BI-RUI-022;71.210;2023-11-30 22:43:38.35
BI-RUI-P010;66.7;2023-11-30 22:44:04.213
BI-RUI-021;68.80;2023-11-30 22:44:09.853
BI-RUI-015;58.187;2023-11-30 22:44:57.86
BI-RUI-004;69.224;2023-11-30 22:45:18.787
BI-RUI-019;66.450;2023-11-30 22:45:22.303
BI-RUI-006;70.317;2023-11-30 22:45:26.537
BI-RUI-009;70.509;2023-11-30 22:45:30.24
BI-RUI-001;60.154;2023-11-30 22:45:51.18
BI-RUI-P011;62.7;2023-11-30 22:45:53.213
BI-RUI-P008;71.3;2023-11-30 22:46:49.69
BI-RUI-C006;68.539;2023-11-30 22:47:26.053
BI-RUI-010;61.446;2023-11-30 22:48:05.513
BI-RUI-P006;71.4;2023-11-30 22:48:08.933
BI-RUI-020;61.70;2023-11-30 22:48:15.687
BI-RUI-BR8;62.30;2023-11-30 22:48:53.38
BI-RUI-BR2;60.700;2023-11-30 22:49:43.37
BI-RUI-P012;70.2;2023-11-30 22:50:16.437
BI-RUI-011;58.132;2023-11-30 22:50:25.657
BI-RUI-BR5;64.893;2023-11-30 22:51:55.997
BI-RUI-008;62.114;2023-11-30 22:52:10.827
BI-RUI-P014;65.7;2023-11-30 22:52:27.61
BI-RUI-BR11;61.251;2023-11-30 22:52:28.97
BI-RUI-C005;59.80;2023-11-30 22:52:34.673
BI-RUI-BR6;57.078;2023-11-30 22:53:17.21
BI-RUI-C002;59.474;2023-11-30 22:53:56.263
BI-RUI-P002;62.1;2023-11-30 22:53:57.937
BI-RUI-P013;67.4;2023-11-30 22:54:38.52
BI-RUI-023;41.914;2023-11-30 22:54:42.99
BI-RUI-P005;67.7;2023-11-30 22:56:27.627
BI-RUI-C010;54.760;2023-11-30 22:56:57.337
BI-RUI-BR7;63.526;2023-11-30 22:57:11.51
BI-RUI-C003;56.764;2023-11-30 22:57:50.437
BI-RUI-022;71.241;2023-11-30 22:58:42.1
BI-RUI-P010;66.5;2023-11-30 22:59:04.523
BI-RUI-021;69.40;2023-11-30 22:59:19.137
BI-RUI-015;62.887;2023-11-30 22:59:47.0
BI-RUI-009;68.978;2023-11-30 23:00:13.3
BI-RUI-004;68.228;2023-11-30 23:00:15.613
BI-RUI-006;70.535;2023-11-30 23:00:23.19
BI-RUI-019;65.948;2023-11-30 23:00:34.49
BI-RUI-001;60.462;2023-11-30 23:00:50.96
BI-RUI-P008;71.2;2023-11-30 23:01:49.937
BI-RUI-C006;69.158;2023-11-30 23:02:38.38
BI-RUI-P006;70.8;2023-11-30 23:03:09.183
BI-RUI-010;62.696;2023-11-30 23:03:13.23
BI-RUI-020;62.20;2023-11-30 23:03:22.2
BI-RUI-BR8;56.20;2023-11-30 23:04:30.96
BI-RUI-BR2;56.441;2023-11-30 23:04:47.883
BI-RUI-P012;73.2;2023-11-30 23:05:16.45
BI-RUI-011;62.656;2023-11-30 23:05:27.217
BI-RUI-BR5;65.359;2023-11-30 23:07:03.56
BI-RUI-008;57.575;2023-11-30 23:07:17.53
BI-RUI-BR11;61.958;2023-11-30 23:07:26.657
BI-RUI-P014;67.3;2023-11-30 23:07:27.92
BI-RUI-C005;58.00;2023-11-30 23:08:00.05
BI-RUI-BR6;56.489;2023-11-30 23:08:10.427
BI-RUI-P002;61.0;2023-11-30 23:08:58.277
BI-RUI-P013;66.8;2023-11-30 23:09:38.94
BI-RUI-C010;53.738;2023-11-30 23:12:04.117
BI-RUI-BR7;62.938;2023-11-30 23:12:18.523
BI-RUI-C003;55.662;2023-11-30 23:12:49.137
BI-RUI-022;70.569;2023-11-30 23:13:39.19
BI-RUI-P010;67.0;2023-11-30 23:14:04.93
BI-RUI-021;69.90;2023-11-30 23:14:34.573
BI-RUI-015;59.765;2023-11-30 23:14:47.92
BI-RUI-004;67.047;2023-11-30 23:15:06.5
BI-RUI-006;69.557;2023-11-30 23:15:13.0
BI-RUI-009;65.137;2023-11-30 23:15:24.3
BI-RUI-019;65.846;2023-11-30 23:15:25.58
BI-RUI-001;60.670;2023-11-30 23:15:44.757
BI-RUI-P011;61.0;2023-11-30 23:15:53.897
BI-RUI-P008;69.3;2023-11-30 23:16:50.17
BI-RUI-C006;68.220;2023-11-30 23:17:57.947
BI-RUI-010;62.416;2023-11-30 23:18:07.213
BI-RUI-P006;72.0;2023-11-30 23:18:09.307
BI-RUI-020;62.60;2023-11-30 23:18:37.497
BI-RUI-BR2;57.368;2023-11-30 23:19:49.757
BI-RUI-BR8;56.60;2023-11-30 23:19:56.76
BI-RUI-P012;69.5;2023-11-30 23:20:16.48
BI-RUI-011;61.953;2023-11-30 23:20:26.013
BI-RUI-008;63.625;2023-11-30 23:22:08.12
BI-RUI-BR5;63.335;2023-11-30 23:22:10.573
BI-RUI-BR11;61.715;2023-11-30 23:22:18.043
BI-RUI-P014;64.9;2023-11-30 23:22:28.5
BI-RUI-BR6;60.046;2023-11-30 23:23:15.66
BI-RUI-C005;57.20;2023-11-30 23:23:16.363
BI-RUI-P002;58.2;2023-11-30 23:23:58.387
BI-RUI-023;41.971;2023-11-30 23:24:24.45
BI-RUI-P005;66.0;2023-11-30 23:26:28.28
BI-RUI-C010;56.527;2023-11-30 23:27:02.427
BI-RUI-BR7;62.875;2023-11-30 23:27:10.553
BI-RUI-C003;56.025;2023-11-30 23:27:50.48
BI-RUI-022;68.360;2023-11-30 23:28:43.19
BI-RUI-P010;64.1;2023-11-30 23:29:05.083
BI-RUI-021;71.30;2023-11-30 23:29:52.403
BI-RUI-015;59.783;2023-11-30 23:29:57.183
BI-RUI-004;64.138;2023-11-30 23:30:12.703
BI-RUI-006;70.851;2023-11-30 23:30:23.0
BI-RUI-009;63.687;2023-11-30 23:30:23.03
BI-RUI-019;66.403;2023-11-30 23:30:36.11
BI-RUI-001;60.052;2023-11-30 23:30:43.487
BI-RUI-P011;59.4;2023-11-30 23:30:54.333
BI-RUI-P008;68.8;2023-11-30 23:31:50.403
BI-RUI-010;61.716;2023-11-30 23:33:03.367
BI-RUI-020;61.80;2023-11-30 23:33:43.293
BI-RUI-BR2;59.008;2023-11-30 23:34:47.083
BI-RUI-P012;69.2;2023-11-30 23:35:16.493
BI-RUI-BR8;56.00;2023-11-30 23:35:22.323
BI-RUI-011;58.464;2023-11-30 23:35:29.247
BI-RUI-BR5;62.082;2023-11-30 23:37:10.73
BI-RUI-008;65.807;2023-11-30 23:37:17.7
BI-RUI-P014;63.3;2023-11-30 23:37:28.717
BI-RUI-BR11;62.012;2023-11-30 23:37:36.17
BI-RUI-BR6;56.315;2023-11-30 23:38:08.877
BI-RUI-C002;55.267;2023-11-30 23:38:21.253
BI-RUI-C005;58.20;2023-11-30 23:38:37.57
BI-RUI-023;41.881;2023-11-30 23:39:26.763
BI-RUI-P013;66.9;2023-11-30 23:39:39.733
BI-RUI-P005;65.7;2023-11-30 23:41:28.687
BI-RUI-C010;62.065;2023-11-30 23:42:01.58
BI-RUI-BR7;62.709;2023-11-30 23:42:09.24
BI-RUI-C003;58.020;2023-11-30 23:42:46.587
BI-RUI-022;66.441;2023-11-30 23:43:38.733
BI-RUI-P010;61.5;2023-11-30 23:44:05.347
BI-RUI-021;71.30;2023-11-30 23:44:58.4
BI-RUI-015;58.980;2023-11-30 23:45:08.077
BI-RUI-004;62.790;2023-11-30 23:45:09.387
BI-RUI-009;61.124;2023-11-30 23:45:13.763
BI-RUI-006;68.782;2023-11-30 23:45:23.157
BI-RUI-019;65.447;2023-11-30 23:45:34.36
BI-RUI-001;64.047;2023-11-30 23:45:43.91
BI-RUI-P011;64.0;2023-11-30 23:45:54.457
BI-RUI-P008;69.6;2023-11-30 23:46:50.73
BI-RUI-C006;68.162;2023-11-30 23:47:30.843
BI-RUI-010;66.159;2023-11-30 23:48:03.037
BI-RUI-P006;69.7;2023-11-30 23:48:09.6
BI-RUI-020;61.40;2023-11-30 23:48:49.84
BI-RUI-BR2;60.826;2023-11-30 23:49:41.38
BI-RUI-P012;68.9;2023-11-30 23:50:16.523
BI-RUI-011;59.433;2023-11-30 23:50:29.15
BI-RUI-BR8;56.50;2023-11-30 23:50:38.37
BI-RUI-BR5;65.349;2023-11-30 23:52:04.397
BI-RUI-008;62.936;2023-11-30 23:52:10.663
BI-RUI-BR11;60.626;2023-11-30 23:52:20.43
BI-RUI-P014;63.8;2023-11-30 23:52:29.307
BI-RUI-BR6;57.058;2023-11-30 23:53:05.92
BI-RUI-C002;59.693;2023-11-30 23:53:25.41
BI-RUI-C005;58.40;2023-11-30 23:53:53.88
BI-RUI-P002;55.8;2023-11-30 23:53:58.883
BI-RUI-023;41.730;2023-11-30 23:54:27.933
BI-RUI-P013;66.4;2023-11-30 23:54:39.967
BI-RUI-P005;65.8;2023-11-30 23:56:29.23
BI-RUI-C010;67.269;2023-11-30 23:56:55.187
BI-RUI-BR7;62.665;2023-11-30 23:57:12.033
BI-RUI-C003;55.420;2023-11-30 23:57:49.65
BI-RUI-022;69.540;2023-11-30 23:58:49.267
BI-RUI-P010;65.5;2023-11-30 23:59:05.737
BI-RUI-015;62.661;2023-11-30 23:59:57.103
BI-RUI-004;59.581;2023-12-01 00:00:09.12
BI-RUI-009;55.590;2023-12-01 00:00:13.527
BI-RUI-021;69.20;2023-12-01 00:00:14.62
BI-RUI-006;69.212;2023-12-01 00:00:23.607
BI-RUI-019;66.230;2023-12-01 00:00:33.06
BI-RUI-001;61.839;2023-12-01 00:00:43.813
BI-RUI-P008;67.5;2023-12-01 00:01:51.32
BI-RUI-010;60.160;2023-12-01 00:03:03.27
BI-RUI-P006;72.6;2023-12-01 00:03:09.85
BI-RUI-020;61.70;2023-12-01 00:03:55.747
BI-RUI-BR2;59.436;2023-12-01 00:04:37.283
BI-RUI-P012;67.8;2023-12-01 00:05:16.6
BI-RUI-011;57.466;2023-12-01 00:05:29.21
BI-RUI-BR8;61.00;2023-12-01 00:05:57.87
BI-RUI-008;67.813;2023-12-01 00:07:07.88
BI-RUI-BR5;59.371;2023-12-01 00:07:21.21
BI-RUI-P014;63.0;2023-12-01 00:07:29.417
BI-RUI-BR11;62.567;2023-12-01 00:07:31.477
BI-RUI-BR6;48.087;2023-12-01 00:08:06.153
BI-RUI-P002;55.8;2023-12-01 00:08:59.113
BI-RUI-C005;57.80;2023-12-01 00:09:21.197
BI-RUI-023;41.917;2023-12-01 00:09:25.273
BI-RUI-P013;64.8;2023-12-01 00:09:39.997
BI-RUI-C010;71.784;2023-12-01 00:12:04.563
BI-RUI-BR7;62.764;2023-12-01 00:12:18.97
BI-RUI-C003;56.165;2023-12-01 00:12:56.897
BI-RUI-022;64.554;2023-12-01 00:13:45.623
BI-RUI-P010;61.1;2023-12-01 00:14:05.907
BI-RUI-015;61.799;2023-12-01 00:14:51.163
BI-RUI-004;62.980;2023-12-01 00:15:12.98
BI-RUI-009;66.374;2023-12-01 00:15:20.9
BI-RUI-021;69.10;2023-12-01 00:15:20.933
BI-RUI-006;70.262;2023-12-01 00:15:23.34
BI-RUI-019;66.062;2023-12-01 00:15:27.903
BI-RUI-001;72.907;2023-12-01 00:15:46.78
BI-RUI-P011;60.4;2023-12-01 00:15:54.92
BI-RUI-P008;69.2;2023-12-01 00:16:51.447
BI-RUI-C006;67.891;2023-12-01 00:17:37.077
BI-RUI-010;67.999;2023-12-01 00:18:05.783
BI-RUI-P006;70.0;2023-12-01 00:18:10.363
BI-RUI-020;57.80;2023-12-01 00:19:05.637
BI-RUI-BR2;63.709;2023-12-01 00:19:44.36
BI-RUI-P012;66.0;2023-12-01 00:20:16.647
BI-RUI-011;62.392;2023-12-01 00:20:29.21
BI-RUI-BR8;55.20;2023-12-01 00:21:23.827
BI-RUI-BR5;59.332;2023-12-01 00:22:04.3
BI-RUI-008;62.547;2023-12-01 00:22:14.817
BI-RUI-BR11;59.229;2023-12-01 00:22:20.49
BI-RUI-P014;62.6;2023-12-01 00:22:29.617
BI-RUI-BR6;54.992;2023-12-01 00:23:18.31
BI-RUI-P002;53.8;2023-12-01 00:23:59.333
BI-RUI-C005;54.20;2023-12-01 00:24:38.353
BI-RUI-P005;65.2;2023-12-01 00:26:29.337
BI-RUI-C010;72.583;2023-12-01 00:26:48.81
BI-RUI-BR7;62.828;2023-12-01 00:27:14.47
BI-RUI-C003;55.797;2023-12-01 00:27:54.77
BI-RUI-022;62.980;2023-12-01 00:28:42.653
BI-RUI-P010;61.2;2023-12-01 00:29:05.937
BI-RUI-015;64.897;2023-12-01 00:29:50.52
BI-RUI-004;64.285;2023-12-01 00:30:09.117
BI-RUI-006;72.913;2023-12-01 00:30:13.697
BI-RUI-009;64.594;2023-12-01 00:30:17.15
BI-RUI-019;65.207;2023-12-01 00:30:27.713
BI-RUI-021;66.20;2023-12-01 00:30:30.247
BI-RUI-001;70.831;2023-12-01 00:30:41.92
BI-RUI-P011;60.1;2023-12-01 00:30:55.42
BI-RUI-P008;68.0;2023-12-01 00:31:52.007
BI-RUI-C006;67.389;2023-12-01 00:32:33.887
BI-RUI-010;60.846;2023-12-01 00:33:13.453
BI-RUI-020;60.90;2023-12-01 00:34:21.323
BI-RUI-BR2;65.048;2023-12-01 00:34:47.06
BI-RUI-P012;63.7;2023-12-01 00:35:16.69
BI-RUI-011;62.670;2023-12-01 00:35:29.427
BI-RUI-BR8;55.20;2023-12-01 00:36:49.267
BI-RUI-BR5;63.104;2023-12-01 00:37:08.173
BI-RUI-008;71.170;2023-12-01 00:37:17.597
BI-RUI-BR11;56.243;2023-12-01 00:37:19.753
BI-RUI-P014;59.9;2023-12-01 00:37:30.13
BI-RUI-BR6;62.352;2023-12-01 00:38:08.353
BI-RUI-C002;70.698;2023-12-01 00:38:54.393
BI-RUI-023;41.931;2023-12-01 00:39:19.49
BI-RUI-P013;61.2;2023-12-01 00:39:40.65
BI-RUI-C005;55.90;2023-12-01 00:40:05.043
BI-RUI-P005;64.0;2023-12-01 00:41:29.93
BI-RUI-C010;72.895;2023-12-01 00:41:57.933
BI-RUI-BR7;62.857;2023-12-01 00:42:12.293
BI-RUI-C003;54.817;2023-12-01 00:42:50.55
BI-RUI-022;63.484;2023-12-01 00:43:43.057
BI-RUI-P010;62.0;2023-12-01 00:44:05.95
BI-RUI-015;58.754;2023-12-01 00:44:47.457
BI-RUI-006;69.764;2023-12-01 00:45:16.633
BI-RUI-004;62.458;2023-12-01 00:45:20.007
BI-RUI-009;53.449;2023-12-01 00:45:24.71
BI-RUI-019;62.821;2023-12-01 00:45:25.32
BI-RUI-021;64.90;2023-12-01 00:45:36.59
BI-RUI-001;62.509;2023-12-01 00:45:43.73
BI-RUI-P011;55.3;2023-12-01 00:45:55.683
BI-RUI-P008;65.9;2023-12-01 00:46:52.35
BI-RUI-C006;62.432;2023-12-01 00:47:36.917
BI-RUI-010;61.780;2023-12-01 00:48:03.89
BI-RUI-P006;65.9;2023-12-01 00:48:10.78
BI-RUI-020;61.40;2023-12-01 00:49:27.87
BI-RUI-BR2;67.726;2023-12-01 00:49:38.403
BI-RUI-P012;65.8;2023-12-01 00:50:16.783
BI-RUI-011;49.321;2023-12-01 00:50:29.41
BI-RUI-BR8;55.40;2023-12-01 00:52:05.453
BI-RUI-008;57.522;2023-12-01 00:52:08.283
BI-RUI-BR5;57.105;2023-12-01 00:52:11.423
BI-RUI-BR11;55.643;2023-12-01 00:52:30.333
BI-RUI-P014;63.1;2023-12-01 00:52:30.677
BI-RUI-BR6;51.393;2023-12-01 00:53:09.51
BI-RUI-C002;69.520;2023-12-01 00:53:22.137
BI-RUI-P002;55.3;2023-12-01 00:54:00.343
BI-RUI-023;41.845;2023-12-01 00:54:04.923
BI-RUI-P013;61.6;2023-12-01 00:54:41.07
BI-RUI-C005;53.00;2023-12-01 00:55:30.53
BI-RUI-P005;65.8;2023-12-01 00:56:29.96
BI-RUI-C010;68.398;2023-12-01 00:56:51.913
BI-RUI-BR7;62.857;2023-12-01 00:57:10.31
BI-RUI-C003;56.262;2023-12-01 00:57:56.737
BI-RUI-022;63.897;2023-12-01 00:58:40.837
BI-RUI-P010;59.6;2023-12-01 00:59:06.183
BI-RUI-015;58.645;2023-12-01 00:59:56.863
BI-RUI-009;52.592;2023-12-01 01:00:10.443
BI-RUI-004;60.604;2023-12-01 01:00:20.257
BI-RUI-006;70.631;2023-12-01 01:00:23.727
BI-RUI-019;63.592;2023-12-01 01:00:27.117
BI-RUI-001;64.451;2023-12-01 01:00:46.963
BI-RUI-021;62.00;2023-12-01 01:00:53.79
BI-RUI-P008;66.1;2023-12-01 01:01:52.893
BI-RUI-C006;76.061;2023-12-01 01:02:36.9
BI-RUI-010;63.471;2023-12-01 01:03:03.45
BI-RUI-P006;69.5;2023-12-01 01:03:10.84
BI-RUI-020;59.40;2023-12-01 01:04:33.837
BI-RUI-BR2;66.098;2023-12-01 01:04:48.62
BI-RUI-P012;63.6;2023-12-01 01:05:16.86
BI-RUI-011;52.548;2023-12-01 01:05:36.237
BI-RUI-BR5;72.169;2023-12-01 01:07:00.75
BI-RUI-008;56.799;2023-12-01 01:07:17.83
BI-RUI-BR8;50.30;2023-12-01 01:07:21.47
BI-RUI-BR11;58.396;2023-12-01 01:07:27.063
BI-RUI-P014;60.3;2023-12-01 01:07:30.91
BI-RUI-BR6;50.797;2023-12-01 01:08:09.35
BI-RUI-P002;54.5;2023-12-01 01:09:00.453
BI-RUI-023;41.871;2023-12-01 01:09:33.893
BI-RUI-P013;64.5;2023-12-01 01:09:41.193
BI-RUI-C005;66.90;2023-12-01 01:10:55.937
BI-RUI-C010;70.284;2023-12-01 01:12:00.18
BI-RUI-BR7;62.637;2023-12-01 01:12:12.62
BI-RUI-C003;55.433;2023-12-01 01:12:50.14
BI-RUI-022;63.272;2023-12-01 01:13:40.35
BI-RUI-P010;57.2;2023-12-01 01:14:06.73
BI-RUI-015;58.916;2023-12-01 01:15:08.737
BI-RUI-006;72.870;2023-12-01 01:15:14.207
BI-RUI-004;61.318;2023-12-01 01:15:16.567
BI-RUI-009;54.361;2023-12-01 01:15:24.27
BI-RUI-019;63.322;2023-12-01 01:15:26.177
BI-RUI-001;59.320;2023-12-01 01:15:42.43
BI-RUI-P011;57.7;2023-12-01 01:15:55.98
BI-RUI-021;67.80;2023-12-01 01:16:01.18
BI-RUI-P008;65.2;2023-12-01 01:16:53.063
BI-RUI-C006;66.066;2023-12-01 01:17:33.21
BI-RUI-010;63.647;2023-12-01 01:18:03.463
BI-RUI-P006;67.7;2023-12-01 01:18:11.293
BI-RUI-020;61.30;2023-12-01 01:19:42.977
BI-RUI-BR2;62.794;2023-12-01 01:19:43.743
BI-RUI-P012;65.6;2023-12-01 01:20:16.983
BI-RUI-011;53.746;2023-12-01 01:20:26.953
BI-RUI-BR5;62.107;2023-12-01 01:22:09.153
BI-RUI-008;57.606;2023-12-01 01:22:17.89
BI-RUI-BR11;55.642;2023-12-01 01:22:21.67
BI-RUI-P014;60.4;2023-12-01 01:22:31.487
BI-RUI-BR8;51.10;2023-12-01 01:22:47.067
BI-RUI-BR6;54.433;2023-12-01 01:22:57.223
BI-RUI-C002;70.291;2023-12-01 01:23:15.553
BI-RUI-P002;55.6;2023-12-01 01:24:01.06
BI-RUI-023;41.954;2023-12-01 01:24:15.297
BI-RUI-C005;58.90;2023-12-01 01:26:22.33
BI-RUI-P005;66.0;2023-12-01 01:26:30.36
BI-RUI-C010;69.198;2023-12-01 01:26:48.473
BI-RUI-BR7;62.286;2023-12-01 01:27:20.603
BI-RUI-C003;52.806;2023-12-01 01:27:47.17
BI-RUI-022;62.302;2023-12-01 01:28:42.21
BI-RUI-P010;59.5;2023-12-01 01:29:06.82
BI-RUI-015;58.205;2023-12-01 01:29:57.657
BI-RUI-004;59.183;2023-12-01 01:30:09.533
BI-RUI-006;71.411;2023-12-01 01:30:14.75
BI-RUI-019;61.983;2023-12-01 01:30:25.457
BI-RUI-009;56.483;2023-12-01 01:30:31.3
BI-RUI-001;59.410;2023-12-01 01:30:40.083
BI-RUI-P011;58.0;2023-12-01 01:30:56.57
BI-RUI-021;58.00;2023-12-01 01:31:18.04
BI-RUI-P008;66.8;2023-12-01 01:31:53.36
BI-RUI-C006;63.911;2023-12-01 01:32:38.443
BI-RUI-010;70.021;2023-12-01 01:33:06.667
BI-RUI-BR2;58.208;2023-12-01 01:34:38.1
BI-RUI-020;61.30;2023-12-01 01:34:59.15
BI-RUI-P012;63.2;2023-12-01 01:35:17.073
BI-RUI-011;45.289;2023-12-01 01:35:36.513
BI-RUI-BR5;61.190;2023-12-01 01:37:08.433
BI-RUI-008;58.891;2023-12-01 01:37:11.277
BI-RUI-BR11;54.697;2023-12-01 01:37:18.89
BI-RUI-P014;61.5;2023-12-01 01:37:31.453
BI-RUI-BR6;52.054;2023-12-01 01:37:57.627
BI-RUI-BR8;50.50;2023-12-01 01:38:06.427
BI-RUI-023;41.879;2023-12-01 01:39:21.657
BI-RUI-P013;61.0;2023-12-01 01:39:42.283
BI-RUI-P005;64.4;2023-12-01 01:41:30.5
BI-RUI-C005;49.60;2023-12-01 01:41:39.377
BI-RUI-C010;55.071;2023-12-01 01:41:44.66
BI-RUI-BR7;62.384;2023-12-01 01:42:10.96
BI-RUI-C003;54.638;2023-12-01 01:42:56.95
BI-RUI-022;58.906;2023-12-01 01:43:50.1
BI-RUI-P010;58.4;2023-12-01 01:44:07.413
BI-RUI-015;57.155;2023-12-01 01:44:57.687
BI-RUI-004;55.582;2023-12-01 01:45:16.33
BI-RUI-009;52.052;2023-12-01 01:45:21.813
BI-RUI-019;60.263;2023-12-01 01:45:23.737
BI-RUI-006;69.906;2023-12-01 01:45:23.907
BI-RUI-001;62.813;2023-12-01 01:45:42.083
BI-RUI-P011;52.2;2023-12-01 01:45:56.583
BI-RUI-021;53.00;2023-12-01 01:46:34.463
BI-RUI-P008;63.1;2023-12-01 01:46:53.39
BI-RUI-C006;60.311;2023-12-01 01:47:37.537
BI-RUI-010;62.127;2023-12-01 01:48:06.82
BI-RUI-P006;65.3;2023-12-01 01:48:11.667
BI-RUI-BR2;57.317;2023-12-01 01:49:40.973
BI-RUI-020;51.90;2023-12-01 01:50:15.057
BI-RUI-P012;60.1;2023-12-01 01:50:17.183
BI-RUI-011;59.863;2023-12-01 01:50:26.857
BI-RUI-008;57.474;2023-12-01 01:52:01.54
BI-RUI-BR5;58.193;2023-12-01 01:52:10.34
BI-RUI-BR11;51.501;2023-12-01 01:52:17.09
BI-RUI-P014;60.1;2023-12-01 01:52:31.483
BI-RUI-BR6;66.463;2023-12-01 01:53:16.58
BI-RUI-C002;68.206;2023-12-01 01:53:17.44
BI-RUI-BR8;51.10;2023-12-01 01:53:32.427
BI-RUI-P002;55.7;2023-12-01 01:54:01.59
BI-RUI-023;41.829;2023-12-01 01:54:08.48
BI-RUI-P013;60.1;2023-12-01 01:54:42.657
BI-RUI-P005;65.1;2023-12-01 01:56:31.06
BI-RUI-C010;52.933;2023-12-01 01:56:50.283
BI-RUI-C005;64.00;2023-12-01 01:57:04.99
BI-RUI-BR7;62.283;2023-12-01 01:57:11.05
BI-RUI-C003;51.527;2023-12-01 01:57:47.167
BI-RUI-022;54.798;2023-12-01 01:58:41.487
BI-RUI-P010;63.2;2023-12-01 01:59:07.96
BI-RUI-015;60.306;2023-12-01 01:59:58.293
BI-RUI-009;52.378;2023-12-01 02:00:10.64
BI-RUI-006;67.159;2023-12-01 02:00:14.403
BI-RUI-004;54.740;2023-12-01 02:00:18.31
BI-RUI-019;60.281;2023-12-01 02:00:35.283
BI-RUI-001;63.058;2023-12-01 02:00:52.58
BI-RUI-021;56.00;2023-12-01 02:01:40.79
BI-RUI-P008;63.7;2023-12-01 02:01:53.73
BI-RUI-C006;64.567;2023-12-01 02:02:36.55
BI-RUI-010;67.852;2023-12-01 02:03:03.803
BI-RUI-P006;65.2;2023-12-01 02:03:11.757
BI-RUI-BR2;59.858;2023-12-01 02:04:43.537
BI-RUI-P012;68.3;2023-12-01 02:05:17.227
BI-RUI-011;65.779;2023-12-01 02:05:30.307
BI-RUI-020;50.30;2023-12-01 02:05:30.59
BI-RUI-008;60.365;2023-12-01 02:07:08.57
BI-RUI-BR5;61.776;2023-12-01 02:07:11.93
BI-RUI-BR11;55.681;2023-12-01 02:07:28.59
BI-RUI-P014;60.9;2023-12-01 02:07:32.073
BI-RUI-BR6;63.689;2023-12-01 02:08:00.953
BI-RUI-C002;73.629;2023-12-01 02:08:06.86
BI-RUI-BR8;48.90;2023-12-01 02:08:58.053
BI-RUI-P002;53.5;2023-12-01 02:09:02.163
BI-RUI-023;41.770;2023-12-01 02:09:10.197
BI-RUI-P013;59.1;2023-12-01 02:09:42.733
BI-RUI-C010;55.683;2023-12-01 02:11:53.093
BI-RUI-BR7;62.172;2023-12-01 02:12:11.347
BI-RUI-C005;65.20;2023-12-01 02:12:21.253
BI-RUI-C003;50.969;2023-12-01 02:12:57.12
BI-RUI-022;59.028;2023-12-01 02:13:41.67
BI-RUI-P010;59.3;2023-12-01 02:14:08.003
BI-RUI-015;59.850;2023-12-01 02:15:02.777
BI-RUI-009;51.214;2023-12-01 02:15:15.013
BI-RUI-006;69.609;2023-12-01 02:15:17.717
BI-RUI-004;52.856;2023-12-01 02:15:20.327
BI-RUI-019;60.226;2023-12-01 02:15:26.78
BI-RUI-001;68.124;2023-12-01 02:15:41.11
BI-RUI-P011;58.9;2023-12-01 02:15:57.533
BI-RUI-021;55.00;2023-12-01 02:16:46.777
BI-RUI-P008;61.5;2023-12-01 02:16:53.807
BI-RUI-010;61.124;2023-12-01 02:18:07.66
BI-RUI-P006;64.7;2023-12-01 02:18:12.553
BI-RUI-BR2;66.643;2023-12-01 02:19:38.44
BI-RUI-P012;62.7;2023-12-01 02:20:17.29
BI-RUI-011;64.848;2023-12-01 02:20:29.993
BI-RUI-020;51.50;2023-12-01 02:20:45.81
BI-RUI-008;51.592;2023-12-01 02:22:18.413
BI-RUI-BR5;64.359;2023-12-01 02:22:18.46
BI-RUI-BR11;59.392;2023-12-01 02:22:20.96
BI-RUI-P014;60.8;2023-12-01 02:22:32.29
BI-RUI-BR6;55.838;2023-12-01 02:22:57.59
BI-RUI-C002;77.942;2023-12-01 02:22:59.187
BI-RUI-P002;53.0;2023-12-01 02:24:02.413
BI-RUI-BR8;51.50;2023-12-01 02:24:14.117
BI-RUI-023;41.872;2023-12-01 02:24:17.133
BI-RUI-P005;63.1;2023-12-01 02:26:31.573
BI-RUI-C010;56.822;2023-12-01 02:26:58.517
BI-RUI-BR7;61.889;2023-12-01 02:27:08.61
BI-RUI-C005;64.80;2023-12-01 02:27:46.617
